Indicator,Location,Coverage_Type,Race_Ethnicity,Timeframe,Data_Type,Data,MOE
17,Illinois,Private,Hispanic / Latino,2022,Percent,0.53402,0.014327
17,Illinois,Private,Hispanic / Latino,2022,Number,1220427,NA
17,Illinois,Public,Hispanic / Latino,2022,Number,720869,NA
17,Illinois,Public,Hispanic / Latino,2022,Percent,0.31543,0.011123
17,Illinois,Uninsured,Hispanic / Latino,2022,Percent,0.15055,0.009739
17,Illinois,Uninsured,Hispanic / Latino,2022,Number,344062,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2022,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2022,Percent,NA,NA
17,Illinois,Employer,Other / Multiple Races,2022,Number,286797,NA
17,Illinois,Employer,Other / Multiple Races,2022,Percent,0.57259,0.028574
17,Illinois,Individual,Other / Multiple Races,2022,Percent,0.04553,0.009888
17,Illinois,Individual,Other / Multiple Races,2022,Number,22805,NA
17,Illinois,Insured,Other / Multiple Races,2022,Percent,0.94846,0.014679
17,Illinois,Insured,Other / Multiple Races,2022,Number,475066,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2022,Number,115735,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2022,Percent,0.23106,0.021791
17,Illinois,Medicare,Other / Multiple Races,2022,Number,49729,NA
17,Illinois,Medicare,Other / Multiple Races,2022,Percent,0.09928,0.011491
17,Illinois,Private,Other / Multiple Races,2022,Percent,0.61812,0.027433
17,Illinois,Private,Other / Multiple Races,2022,Number,309602,NA
17,Illinois,Public,Other / Multiple Races,2022,Number,165464,NA
17,Illinois,Public,Other / Multiple Races,2022,Percent,0.33035,0.024922
17,Illinois,Uninsured,Other / Multiple Races,2022,Number,25814,NA
17,Illinois,Uninsured,Other / Multiple Races,2022,Percent,0.05154,0.014679
17,Illinois,Employer,White,2022,Percent,0.58796,0.005556
17,Illinois,Employer,White,2022,Number,4278690,NA
17,Illinois,Individual,White,2022,Percent,0.05697,0.002754
17,Illinois,Individual,White,2022,Number,414613,NA
17,Illinois,Insured,White,2022,Percent,0.96053,0.002096
17,Illinois,Insured,White,2022,Number,6989950,NA
17,Illinois,Medicaid/CHIP,White,2022,Percent,0.0944,0.004106
17,Illinois,Medicaid/CHIP,White,2022,Number,686975,NA
17,Illinois,Medicare,White,2022,Number,1609672,NA
17,Illinois,Medicare,White,2022,Percent,0.22119,0.001518
17,Illinois,Private,White,2022,Percent,0.64493,0.005037
17,Illinois,Private,White,2022,Number,4693303,NA
17,Illinois,Public,White,2022,Percent,0.31559,0.004609
17,Illinois,Public,White,2022,Number,2296647,NA
17,Illinois,Uninsured,White,2022,Percent,0.03947,0.002096
17,Illinois,Uninsured,White,2022,Number,287250,NA
17,Illinois,Employer,African-American / Black,2023,Number,692544,NA
17,Illinois,Employer,African-American / Black,2023,Percent,0.43437,0.017286
17,Illinois,Individual,African-American / Black,2023,Number,47770,NA
17,Illinois,Individual,African-American / Black,2023,Percent,0.02996,0.004916
17,Illinois,Insured,African-American / Black,2023,Percent,0.93889,0.006159
17,Illinois,Insured,African-American / Black,2023,Number,1496924,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2023,Number,476132,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2023,Percent,0.29864,0.0165
17,Illinois,Medicare,African-American / Black,2023,Number,280478,NA
17,Illinois,Medicare,African-American / Black,2023,Percent,0.17592,0.005433
17,Illinois,Private,African-American / Black,2023,Percent,0.46433,0.016731
17,Illinois,Private,African-American / Black,2023,Number,740314,NA
17,Illinois,Public,African-American / Black,2023,Number,756610,NA
17,Illinois,Public,African-American / Black,2023,Percent,0.47455,0.017371
17,Illinois,Uninsured,African-American / Black,2023,Number,97437,NA
17,Illinois,Uninsured,African-American / Black,2023,Percent,0.06111,0.006159
17,Illinois,Employer,American Indian / Alaska Native,2023,Number,7415,NA
17,Illinois,Employer,American Indian / Alaska Native,2023,Percent,0.62537,0.127077
17,Illinois,Individual,American Indian / Alaska Native,2023,Percent,NA,NA
17,Illinois,Individual,American Indian / Alaska Native,2023,Number,NA,NA
17,Illinois,Insured,American Indian / Alaska Native,2023,Percent,0.97057,0.028123
17,Illinois,Insured,American Indian / Alaska Native,2023,Number,11508,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2023,Number,1792,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2023,Percent,0.15113,0.093705
17,Illinois,Medicare,American Indian / Alaska Native,2023,Number,1644,NA
17,Illinois,Medicare,American Indian / Alaska Native,2023,Percent,0.13865,0.070789
17,Illinois,Private,American Indian / Alaska Native,2023,Percent,0.68078,0.124377
17,Illinois,Private,American Indian / Alaska Native,2023,Number,8072,NA
17,Illinois,Public,American Indian / Alaska Native,2023,Number,3436,NA
17,Illinois,Public,American Indian / Alaska Native,2023,Percent,0.28979,0.11893
17,Illinois,Uninsured,American Indian / Alaska Native,2023,Number,349,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2023,Percent,0.02943,0.028123
17,Illinois,Employer,Asian,2023,Percent,0.61385,0.019276
17,Illinois,Employer,Asian,2023,Number,456146,NA
17,Illinois,Individual,Asian,2023,Number,69849,NA
17,Illinois,Individual,Asian,2023,Percent,0.094,0.012062
17,Illinois,Insured,Asian,2023,Percent,0.94817,0.008761
17,Illinois,Insured,Asian,2023,Number,704582,NA
17,Illinois,Medicaid/CHIP,Asian,2023,Percent,0.09879,0.014333
17,Illinois,Medicaid/CHIP,Asian,2023,Number,73413,NA
17,Illinois,Medicare,Asian,2023,Percent,0.14154,0.006758
17,Illinois,Medicare,Asian,2023,Number,105174,NA
17,Illinois,Private,Asian,2023,Number,525995,NA
17,Illinois,Private,Asian,2023,Percent,0.70784,0.017634
17,Illinois,Public,Asian,2023,Percent,0.24033,0.015434
17,Illinois,Public,Asian,2023,Number,178587,NA
17,Illinois,Uninsured,Asian,2023,Number,38513,NA
17,Illinois,Uninsured,Asian,2023,Percent,0.05183,0.008761
17,Illinois,Employer,Hispanic / Latino,2023,Percent,0.49321,0.015661
17,Illinois,Employer,Hispanic / Latino,2023,Number,1166320,NA
17,Illinois,Individual,Hispanic / Latino,2023,Percent,0.04329,0.004904
17,Illinois,Individual,Hispanic / Latino,2023,Number,102360,NA
17,Illinois,Insured,Hispanic / Latino,2023,Number,2033765,NA
17,Illinois,Insured,Hispanic / Latino,2023,Percent,0.86003,0.009085
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2023,Percent,0.23913,0.011022
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2023,Number,565477,NA
17,Illinois,Medicare,Hispanic / Latino,2023,Number,199608,NA
17,Illinois,Medicare,Hispanic / Latino,2023,Percent,0.08441,0.00343
17,Illinois,Private,Hispanic / Latino,2023,Number,1268680,NA
17,Illinois,Private,Hispanic / Latino,2023,Percent,0.53649,0.015981
17,Illinois,Public,Hispanic / Latino,2023,Percent,0.32353,0.012327
17,Illinois,Public,Hispanic / Latino,2023,Number,765085,NA
17,Illinois,Uninsured,Hispanic / Latino,2023,Number,331003,NA
17,Illinois,Uninsured,Hispanic / Latino,2023,Percent,0.13997,0.009085
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2023,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2023,Percent,NA,NA
17,Illinois,Employer,Other / Multiple Races,2023,Number,314504,NA
17,Illinois,Employer,Other / Multiple Races,2023,Percent,0.62899,0.027084
17,Illinois,Individual,Other / Multiple Races,2023,Number,27243,NA
17,Illinois,Individual,Other / Multiple Races,2023,Percent,0.05448,0.009991
17,Illinois,Insured,Other / Multiple Races,2023,Percent,0.95305,0.008707
17,Illinois,Insured,Other / Multiple Races,2023,Number,476537,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2023,Percent,0.17695,0.020819
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2023,Number,88476,NA
17,Illinois,Medicare,Other / Multiple Races,2023,Percent,0.09263,0.01106
17,Illinois,Medicare,Other / Multiple Races,2023,Number,46314,NA
17,Illinois,Private,Other / Multiple Races,2023,Percent,0.68348,0.027683
17,Illinois,Private,Other / Multiple Races,2023,Number,341747,NA
17,Illinois,Public,Other / Multiple Races,2023,Number,134790,NA
17,Illinois,Public,Other / Multiple Races,2023,Percent,0.26957,0.02488
17,Illinois,Uninsured,Other / Multiple Races,2023,Number,23475,NA
17,Illinois,Uninsured,Other / Multiple Races,2023,Percent,0.04695,0.008707
17,Illinois,Employer,White,2023,Percent,0.59251,0.005124
17,Illinois,Employer,White,2023,Number,4257362,NA
17,Illinois,Individual,White,2023,Percent,0.05464,0.002724
17,Illinois,Individual,White,2023,Number,392598,NA
17,Illinois,Insured,White,2023,Percent,0.96251,0.002126
17,Illinois,Insured,White,2023,Number,6915920,NA
17,Illinois,Medicaid/CHIP,White,2023,Percent,0.09076,0.004063
17,Illinois,Medicaid/CHIP,White,2023,Number,652157,NA
17,Illinois,Medicare,White,2023,Percent,0.2246,0.001235
17,Illinois,Medicare,White,2023,Number,1613803,NA
17,Illinois,Private,White,2023,Percent,0.64715,0.004807
17,Illinois,Private,White,2023,Number,4649960,NA
17,Illinois,Public,White,2023,Percent,0.31536,0.004389
17,Illinois,Public,White,2023,Number,2265960,NA
17,Illinois,Uninsured,White,2023,Number,269363,NA
17,Illinois,Uninsured,White,2023,Percent,0.03749,0.002126
17,Illinois,Employer,African-American / Black,2024,Number,699261,NA
17,Illinois,Employer,African-American / Black,2024,Percent,0.4402,0.018372
17,Illinois,Individual,African-American / Black,2024,Number,59061,NA
17,Illinois,Individual,African-American / Black,2024,Percent,0.03718,0.005033
17,Illinois,Insured,African-American / Black,2024,Percent,0.92897,0.008042
17,Illinois,Insured,African-American / Black,2024,Number,1475667,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2024,Number,446670,NA
17,Illinois,Medicaid/CHIP,African-American / Black,2024,Percent,0.28119,0.018952
17,Illinois,Medicare,African-American / Black,2024,Percent,0.1704,0.005272
17,Illinois,Medicare,African-American / Black,2024,Number,270675,NA
17,Illinois,Private,African-American / Black,2024,Number,758322,NA
17,Illinois,Private,African-American / Black,2024,Percent,0.47738,0.018471
17,Illinois,Public,African-American / Black,2024,Percent,0.45159,0.018362
17,Illinois,Public,African-American / Black,2024,Number,717345,NA
17,Illinois,Uninsured,African-American / Black,2024,Number,112829,NA
17,Illinois,Uninsured,African-American / Black,2024,Percent,0.07103,0.008042
17,Illinois,Employer,American Indian / Alaska Native,2024,Percent,0.40119,0.124749
17,Illinois,Employer,American Indian / Alaska Native,2024,Number,6127,NA
17,Illinois,Individual,American Indian / Alaska Native,2024,Percent,0.10856,0.084402
17,Illinois,Individual,American Indian / Alaska Native,2024,Number,1658,NA
17,Illinois,Insured,American Indian / Alaska Native,2024,Percent,0.93033,0.045998
17,Illinois,Insured,American Indian / Alaska Native,2024,Number,14208,NA
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2024,Percent,0.27069,0.097928
17,Illinois,Medicaid/CHIP,American Indian / Alaska Native,2024,Number,4134,NA
17,Illinois,Medicare,American Indian / Alaska Native,2024,Percent,0.14988,0.086383
17,Illinois,Medicare,American Indian / Alaska Native,2024,Number,2289,NA
17,Illinois,Private,American Indian / Alaska Native,2024,Number,7785,NA
17,Illinois,Private,American Indian / Alaska Native,2024,Percent,0.50976,0.117034
17,Illinois,Public,American Indian / Alaska Native,2024,Number,6423,NA
17,Illinois,Public,American Indian / Alaska Native,2024,Percent,0.42057,0.099811
17,Illinois,Uninsured,American Indian / Alaska Native,2024,Number,1064,NA
17,Illinois,Uninsured,American Indian / Alaska Native,2024,Percent,0.06967,0.045998
17,Illinois,Employer,Asian,2024,Number,506690,NA
17,Illinois,Employer,Asian,2024,Percent,0.63302,0.020205999999999998
17,Illinois,Individual,Asian,2024,Percent,0.08975,0.011711
17,Illinois,Individual,Asian,2024,Number,71839,NA
17,Illinois,Insured,Asian,2024,Number,758386,NA
17,Illinois,Insured,Asian,2024,Percent,0.94746,0.008952
17,Illinois,Medicaid/CHIP,Asian,2024,Percent,0.09197,0.016043
17,Illinois,Medicaid/CHIP,Asian,2024,Number,73618,NA
17,Illinois,Medicare,Asian,2024,Number,106239,NA
17,Illinois,Medicare,Asian,2024,Percent,0.13273,0.005909
17,Illinois,Private,Asian,2024,Number,578529,NA
17,Illinois,Private,Asian,2024,Percent,0.72276,0.019111
17,Illinois,Public,Asian,2024,Percent,0.2247,0.016776
17,Illinois,Public,Asian,2024,Number,179857,NA
17,Illinois,Uninsured,Asian,2024,Number,42053,NA
17,Illinois,Uninsured,Asian,2024,Percent,0.05254,0.008952
17,Illinois,Employer,Hispanic / Latino,2024,Number,1203989,NA
17,Illinois,Employer,Hispanic / Latino,2024,Percent,0.4913,0.014934
17,Illinois,Individual,Hispanic / Latino,2024,Number,93780,NA
17,Illinois,Individual,Hispanic / Latino,2024,Percent,0.03827,0.004656
17,Illinois,Insured,Hispanic / Latino,2024,Percent,0.84108,0.009878
17,Illinois,Insured,Hispanic / Latino,2024,Number,2061150,NA
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2024,Number,548780,NA
17,Illinois,Medicaid/CHIP,Hispanic / Latino,2024,Percent,0.22394,0.010164
17,Illinois,Medicare,Hispanic / Latino,2024,Percent,0.08757,0.003135
17,Illinois,Medicare,Hispanic / Latino,2024,Number,214601,NA
17,Illinois,Private,Hispanic / Latino,2024,Percent,0.52957,0.01516
17,Illinois,Private,Hispanic / Latino,2024,Number,1297769,NA
17,Illinois,Public,Hispanic / Latino,2024,Number,763381,NA
17,Illinois,Public,Hispanic / Latino,2024,Percent,0.31151,0.011001
17,Illinois,Uninsured,Hispanic / Latino,2024,Number,389458,NA
17,Illinois,Uninsured,Hispanic / Latino,2024,Percent,0.15892,0.009878
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Employer,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Individual,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Insured,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Medicaid/CHIP,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Medicare,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Private,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Public,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2024,Number,NA,NA
17,Illinois,Uninsured,Native Hawaiian and Other Pacific Islander,2024,Percent,NA,NA
17,Illinois,Employer,Other / Multiple Races,2024,Percent,0.60452,0.026635
17,Illinois,Employer,Other / Multiple Races,2024,Number,314533,NA
17,Illinois,Individual,Other / Multiple Races,2024,Percent,0.05734,0.009087
17,Illinois,Individual,Other / Multiple Races,2024,Number,29836,NA
17,Illinois,Insured,Other / Multiple Races,2024,Percent,0.95246,0.008159
17,Illinois,Insured,Other / Multiple Races,2024,Number,495566,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2024,Number,103256,NA
17,Illinois,Medicaid/CHIP,Other / Multiple Races,2024,Percent,0.19845,0.023934
17,Illinois,Medicare,Other / Multiple Races,2024,Percent,0.09214,0.010376
17,Illinois,Medicare,Other / Multiple Races,2024,Number,47941,NA
17,Illinois,Private,Other / Multiple Races,2024,Percent,0.66186,0.026189
17,Illinois,Private,Other / Multiple Races,2024,Number,344369,NA
17,Illinois,Public,Other / Multiple Races,2024,Percent,0.29059,0.026026
17,Illinois,Public,Other / Multiple Races,2024,Number,151197,NA
17,Illinois,Uninsured,Other / Multiple Races,2024,Percent,0.04754,0.008159
17,Illinois,Uninsured,Other / Multiple Races,2024,Number,24736,NA
17,Illinois,Employer,White,2024,Percent,0.5845,0.004775
17,Illinois,Employer,White,2024,Number,4199009,NA
17,Illinois,Individual,White,2024,Percent,0.05788,0.002821
